02-Oct-2018,,,,,,,,,,,
iShares Russell 3000 ETF,,,,,,,,,,,
Inception Date,"May 22, 2000",,,,,,,,,,
Fund Holdings as of,"Oct 02, 2018",,,,,,,,,,
Total Net Assets,"$9,012,794,684.18",,,,,,,,,,
Number of Securities (excluding cash and derivatives),"3,025.00",,,,,,,,,,
Shares Outstanding,"52,300,000.00",,,,,,,,,,
,,,,,,,,,,,
Ticker,Name,Asset Class,Weight (%),Price,Shares,Market Value,Notional Value,Sector,SEDOL,ISIN,Exchange
YORW,YORK WATER,Equity,0.00,30.36,"3,803.00","115,459.08","115,459.08",Utilities,2425292,US9871841089,NASDAQ
ACRE,ARES COMMERCIAL REAL ESTATE REIT C,Equity,0.00,13.77,"8,351.00","114,993.27","114,993.27",Financials,B77PWP5,US04013V1089,New York Stock Exchange Inc.
CCRN,CROSS COUNTRY HEALTHCARE INC,Equity,0.00,8.43,"13,649.00","115,061.07","115,061.07",Health Care,2809056,US2274831047,NASDAQ
FPRX,FIVE PRIME THERAPEUTICS INC,Equity,0.00,13.77,"8,359.00","115,103.43","115,103.43",Health Care,BDGTXL3,US33830X1046,NASDAQ
SD,SANDRIDGE ENERGY INC,Equity,0.00,11.16,"10,351.00","115,517.16","115,517.16",Energy,BD1XH30,US80007P8692,New York Stock Exchange Inc.
SSTI,SHOTSPOTTER INC,Equity,0.00,53.11,"2,179.00","115,726.69","115,726.69",Information Technology,BF1STB1,US82536T1079,NASDAQ
SPWR,SUNPOWER CORP,Equity,0.00,7.33,"15,742.00","115,388.86","115,388.86",Information Technology,B59DK93,US8676524064,NASDAQ
ZAGG,ZAGG INC,Equity,0.00,13.80,"8,348.00","115,202.40","115,202.40",Consumer Discretionary,B1BYGH6,US98884U1088,NASDAQ
LKSD,LSC COMMUNICATIONS INC,Equity,0.00,10.08,"11,335.00","114,256.80","114,256.80",Industrials,BYND5V9,US50218P1075,New York Stock Exchange Inc.
NTGN,NEON THERAPEUTICS INC,Equity,0.00,11.05,"10,385.00","114,754.25","114,754.25",Health Care,BFXHBJ8,US64050Y1001,NASDAQ
PCYO,PURE CYCLE CORP,Equity,0.00,11.34,"10,115.00","114,704.10","114,704.10",Utilities,B00YZY0,US7462283034,NASDAQ
RST,ROSETTA STONE INC,Equity,0.00,20.45,"5,600.00","114,520.00","114,520.00",Communication,B3VVMW8,US7777801074,New York Stock Exchange Inc.
VYGR,VOYAGER THERAPEUTICS INC,Equity,0.00,16.99,"6,721.00","114,189.79","114,189.79",Health Care,BY7RB53,US92915B1061,NASDAQ
AMRS,AMYRIS INC,Equity,0.00,7.36,"15,389.00","113,263.04","113,263.04",Energy,BF0FLW8,US03236M2008,NASDAQ
SWCH,SWITCH INC CLASS A,Equity,0.00,10.54,"10,810.00","113,937.40","113,937.40",Information Technology,BF2YWK8,US87105L1044,New York Stock Exchange Inc.
XELA,EXELA TECHNOLOGIES INC,Equity,0.00,6.59,"17,130.00","112,886.70","112,886.70",Information Technology,BF42H05,US30162V1026,NASDAQ
BOMN,BOSTON OMAHA CORP CLASS A,Equity,0.00,29.08,"3,868.00","112,481.44","112,481.44",Communication,BZB2L51,US1010441053,NASDAQ
CHUY,CHUYS HOLDINGS INC,Equity,0.00,25.15,"4,486.00","112,822.90","112,822.90",Consumer Discretionary,B88WMY1,US1716041017,NASDAQ
CTRN,CITI TRENDS INC,Equity,0.00,27.28,"4,128.00","112,611.84","112,611.84",Consumer Discretionary,B06FLD8,US17306X1028,NASDAQ
NXEO,NEXEO SOLUTIONS INC,Equity,0.00,12.23,"9,210.00","112,638.30","112,638.30",Industrials,BD20XX2,US65342H1023,NASDAQ
WINA,WINMARK CORP,Equity,0.00,160.16,703.00,"112,592.48","112,592.48",Consumer Discretionary,2391092,US9742501029,NASDAQ
EVC,ENTRAVISION COMMUNICATIONS CORP CL,Equity,0.00,4.87,"22,884.00","111,445.08","111,445.08",Communication,2615112,US29382R1077,New York Stock Exchange Inc.
CURO,CURO GROUP HOLDINGS CORP,Equity,0.00,28.60,"3,922.00","112,169.20","112,169.20",Financials,BD2BVF3,US23131L1070,New York Stock Exchange Inc.
AXAS,ABRAXAS PETROLEUM CORP,Equity,0.00,2.32,"48,260.00","111,963.20","111,963.20",Energy,2003030,US0038301067,NASDAQ
IIN,INTRICON CORP,Equity,0.00,53.63,"2,087.00","111,925.81","111,925.81",Health Care,2794204,US46121H1095,NASDAQ
PKE,PARK ELECTROCHEM CORP,Equity,0.00,18.81,"5,918.00","111,317.58","111,317.58",Information Technology,2671307,US7004162092,New York Stock Exchange Inc.
ICHR,ICHOR HOLDINGS LTD,Equity,0.00,20.74,"5,366.00","111,290.84","111,290.84",Information Technology,BD2B5Y0,KYG4740B1059,NASDAQ
CDR,CEDAR REALTY TRUST REIT INC TRUST,Equity,0.00,4.40,"25,200.00","110,880.00","110,880.00",Real Estate,2033242,US1506022094,New York Stock Exchange Inc.
CHRA,CHARAH SOLUTIONS INC,Equity,0.00,7.51,"14,702.00","110,412.02","110,412.02",Industrials,BFML704,US15957P1057,New York Stock Exchange Inc.
HVT,HAVERTY FURNITURE COMPANIES INC,Equity,0.00,21.30,"5,212.00","111,015.60","111,015.60",Consumer Discretionary,2414245,US4195961010,New York Stock Exchange Inc.
LJPC,LA JOLLA PHARMACEUTICAL,Equity,0.00,19.21,"5,781.00","111,053.01","111,053.01",Health Care,BJ2SNT4,US5034596040,NASDAQ
BV,BRIGHTVIEW HOLDINGS INC,Equity,0.00,14.69,"7,483.00","109,925.27","109,925.27",Industrials,BG0ZML1,US10948C1071,New York Stock Exchange Inc.
CYTK,CYTOKINETICS INC,Equity,0.00,8.93,"12,347.00","110,258.71","110,258.71",Health Care,BBBSBJ5,US23282W6057,NASDAQ
LOVE,LOVESAC COMPANY,Equity,0.00,24.24,"4,529.00","109,782.96","109,782.96",Consumer Discretionary,BG88WJ0,US54738L1098,NASDAQ
SPNE,SEASPINE HOLDINGS CORP,Equity,0.00,16.61,"6,598.00","109,592.78","109,592.78",Health Care,BZ0XXD7,US81255T1088,NASDAQ
SRNE,SORRENTO THERAPEUTICS INC,Equity,0.00,4.20,"26,130.00","109,746.00","109,746.00",Health Care,BCT5QQ7,US83587F2020,NASDAQ
XXII,CENTURY GROUP INC,Equity,0.00,2.73,"40,380.00","110,237.40","110,237.40",Consumer Staples,B1FH4T9,US90137F1030,Nyse Mkt Llc
GBLI,GLOBAL INDEMNITY LTD CLASS A,Equity,0.00,37.50,"2,912.00","109,200.00","109,200.00",Financials,BD4D072,KYG3933F1054,NASDAQ
FMNB,FARMERS NATIONAL BANC CORP,Equity,0.00,15.07,"7,251.00","109,272.57","109,272.57",Financials,B019BK2,US3096271073,NASDAQ
FOR,FORESTAR GROUP INC,Equity,0.00,21.12,"5,154.00","108,852.48","108,852.48",Real Estate,BF16ZX9,US3462321015,New York Stock Exchange Inc.
NCBS,NICOLET BANKSHARES INC,Equity,0.00,54.10,"2,017.00","109,119.70","109,119.70",Financials,2012865,US65406E1029,NASDAQ
QTRX,QUANTERIX CORP,Equity,0.00,20.24,"5,366.00","108,607.84","108,607.84",Health Care,BD1KGN4,US74766Q1013,NASDAQ
SUP,SUPERIOR INDS INC,Equity,0.00,16.93,"6,386.00","108,114.98","108,114.98",Consumer Discretionary,2864141,US8681681057,New York Stock Exchange Inc.
FRPH,FRP HOLDINGS INC,Equity,0.00,60.38,"1,786.00","107,838.68","107,838.68",Real Estate,BTCB1W2,US30292L1070,NASDAQ
LL,LUMBER LIQUIDATORS HOLDINGS INC,Equity,0.00,14.11,"7,637.00","107,758.07","107,758.07",Consumer Discretionary,B5KKQN9,US55003T1079,New York Stock Exchange Inc.
MNOV,MEDICINOVA INC,Equity,0.00,12.48,"8,637.00","107,789.76","107,789.76",Health Care,B1L2QM5,US58468P2065,NASDAQ
NINE,NINE ENERGY SERVICE INC,Equity,0.00,32.49,"3,339.00","108,484.11","108,484.11",Energy,BF8DJ64,US65441V1017,New York Stock Exchange Inc.
PETQ,PETIQ INC CLASS A,Equity,0.00,35.96,"3,007.00","108,131.72","108,131.72",Health Care,BDH65C8,US71639T1060,NASDAQ
VCYT,VERACYTE INC,Equity,0.00,9.42,"11,461.00","107,962.62","107,962.62",Health Care,BFTWZY0,US92337F1075,NASDAQ
CENT,CENTRAL GARDEN AND PET,Equity,0.00,36.17,"2,964.00","107,207.88","107,207.88",Consumer Staples,2183868,US1535271068,NASDAQ
ANIP,ANI PHARMACEUTICALS INC,Equity,0.00,55.51,"1,939.00","107,633.89","107,633.89",Health Care,BCDWBX6,US00182C1036,NASDAQ
AVEO,AVEO PHARMACEUTICALS INC,Equity,0.00,2.97,"36,147.00","107,356.59","107,356.59",Health Care,B52G992,US0535881090,NASDAQ
FORR,FORRESTER RESEARCH INC,Equity,0.00,44.67,"2,407.00","107,520.69","107,520.69",Industrials,2398855,US3465631097,NASDAQ
MRNS,MARINUS PHARMACEUTICALS INC,Equity,0.00,8.52,"12,569.00","107,087.88","107,087.88",Health Care,BP96PR5,US56854Q1013,NASDAQ
PCSB,PCSB FINANCIAL CORP,Equity,0.00,20.05,"5,369.00","107,648.45","107,648.45",Financials,BF20LN2,US69324R1041,NASDAQ
ZIOP,ZIOPHARM ONCOLOGY INC,Equity,0.00,3.06,"35,176.00","107,638.56","107,638.56",Health Care,B0HZZ46,US98973P1012,NASDAQ
CAI,CAI INTERNATIONAL INC,Equity,0.00,21.83,"4,863.00","106,159.29","106,159.29",Industrials,B1VZ4J7,US12477X1063,New York Stock Exchange Inc.
ALLK,ALLAKOS INC,Equity,0.00,42.25,"2,507.00","105,920.75","105,920.75",Health Care,BDD19P8,US01671P1003,NASDAQ
BGSF,BG STAFFING INC,Equity,0.00,25.38,"4,200.00","106,596.00","106,596.00",Industrials,BKX6MK8,US05544A1097,Nyse Mkt Llc
BLMT,BSB BANCORP INC,Equity,0.00,32.08,"3,315.00","106,345.20","106,345.20",Financials,B6X0LC7,US05573H1086,NASDAQ
FBMS,FIRST BANCSHARES INC,Equity,0.00,39.02,"2,724.00","106,290.48","106,290.48",Financials,2184300,US3189161033,NASDAQ
TSBK,TIMBERLAND BANCORP INC,Equity,0.00,32.65,"3,270.00","106,765.50","106,765.50",Financials,2147734,US8870981011,NASDAQ
UFI,UNIFI INC,Equity,0.00,27.31,"3,897.00","106,427.07","106,427.07",Consumer Discretionary,2911865,US9046772003,New York Stock Exchange Inc.
UCFC,UNITED COMMUNITY FINANCIAL CORP,Equity,0.00,9.54,"11,137.00","106,246.98","106,246.98",Financials,2413297,US9098391025,NASDAQ
PHH,PHH CORP,Equity,0.00,10.99,"9,619.00","105,712.81","105,712.81",Financials,B05JV20,US6933202029,New York Stock Exchange Inc.
EROS,EROS INTERNATIONAL PLC CLASS A,Equity,0.00,12.47,"8,475.00","105,683.25","105,683.25",Communication,B86NL05,IM00B86NL059,New York Stock Exchange Inc.
AINC,ASHFORD INC,Equity,0.00,78.33,"1,347.00","105,510.51","105,510.51",Financials,BSJRS58,US0441041078,Nyse Mkt Llc
CTSO,CYTOSORBENTS CORP,Equity,0.00,12.33,"8,524.00","105,100.92","105,100.92",Health Care,BTCB1L1,US23283X2062,NASDAQ
FTSV,FORTY SEVEN INC,Equity,0.00,15.69,"6,730.00","105,593.70","105,593.70",Health Care,BG88WP6,US34983P1049,NASDAQ
LXRX,LEXICON PHARMACEUTICALS INC,Equity,0.00,9.91,"10,628.00","105,323.48","105,323.48",Health Care,BWFZX59,US5288723027,NASDAQ
TORC,RESTORBIO,Equity,0.00,13.35,"7,917.00","105,691.95","105,691.95",Health Care,BFFXYN9,US76133L1035,NASDAQ
TCDA,TRICIDA INC,Equity,0.00,29.92,"3,534.00","105,737.28","105,737.28",Health Care,BYZMG55,US89610F1012,NASDAQ
VSTM,VERASTEM INC,Equity,0.00,6.67,"15,852.00","105,732.84","105,732.84",Health Care,B4Z1Y92,US92337C1045,NASDAQ
MGTX,MEIRAGTX HOLDINGS PLC,Equity,0.00,13.37,"7,809.00","104,406.33","104,406.33",Health Care,BFYQFJ2,KYG596651029,NASDAQ
CRBP,CORBUS PHARMACEUTICALS HOLDINGS IN,Equity,0.00,7.97,"13,118.00","104,550.46","104,550.46",Health Care,BRYGB65,US21833P1030,NASDAQ
DS,DRIVE SHACK INC,Equity,0.00,5.71,"18,380.00","104,949.80","104,949.80",Consumer Discretionary,BD8QHD2,US2620771004,New York Stock Exchange Inc.
ELOX,ELOXX PHARMACEUTICALS INC,Equity,0.00,16.14,"6,471.00","104,441.94","104,441.94",Health Care,BFFWHH1,US29014R1032,NASDAQ
FDBC,FIDELITY D AND D BANCORP INC,Equity,0.00,69.65,"1,501.00","104,544.65","104,544.65",Financials,2610913,US31609R1005,NASDAQ
NWFL,NORWOOD FINANCIAL CORP,Equity,0.00,38.78,"2,698.00","104,628.44","104,628.44",Financials,2549233,US6695491075,NASDAQ
STRL,STERLING CONSTRUCTION INC,Equity,0.00,13.62,"7,669.00","104,451.78","104,451.78",Industrials,2632876,US8592411016,NASDAQ
GLDD,GREAT LAKES DREDGE AND DOCK CORP,Equity,0.00,6.19,"16,740.00","103,620.60","103,620.60",Industrials,B1LDZK9,US3906071093,NASDAQ
ATEN,A10 NETWORKS INC,Equity,0.00,6.13,"16,940.00","103,842.20","103,842.20",Information Technology,BKQVBN6,US0021211018,New York Stock Exchange Inc.
ACRS,ACLARIS THERAPEUTICS INC,Equity,0.00,14.86,"6,965.00","103,499.90","103,499.90",Health Care,BYV2W40,US00461U1051,NASDAQ
CYRX,CRYOPORT INC,Equity,0.00,12.52,"8,284.00","103,715.68","103,715.68",Health Care,BY2ZKK0,US2290503075,NASDAQ
NSTG,NANOSTRING TECHNOLOGIES INC,Equity,0.00,17.18,"6,046.00","103,870.28","103,870.28",Health Care,BBL59X6,US63009R1095,NASDAQ
SYX,SYSTEMAX INC,Equity,0.00,31.66,"3,260.00","103,211.60","103,211.60",Industrials,2394712,US8718511012,New York Stock Exchange Inc.
RRD,RR DONNELLEY AND SONS,Equity,0.00,4.90,"21,045.00","103,120.50","103,120.50",Industrials,BYND5W0,US2578672006,New York Stock Exchange Inc.
VIA,VIACOM INC CLASS A,Equity,0.00,36.36,"2,825.00","102,717.00","102,717.00",Communication,B0SRLD2,US92553P1021,NASDAQ
ANH,ANWORTH MORTGAGE ASSET REIT CORP,Equity,0.00,4.58,"22,495.00","103,027.10","103,027.10",Financials,2581901,US0373471012,New York Stock Exchange Inc.
RBBN,RIBBON COMMUNICATIONS INC,Equity,0.00,6.68,"15,417.00","102,985.56","102,985.56",Information Technology,BD2BLX1,US7625441040,NASDAQ
UNTY,UNITY BANCORP INC,Equity,0.00,22.63,"4,550.00","102,966.50","102,966.50",Financials,2083968,US9132901029,NASDAQ
ADMA,ADMA BIOLOGICS INC,Equity,0.00,5.90,"17,268.00","101,881.20","101,881.20",Health Care,B9NSBM2,US0008991046,NASDAQ
BHR,BRAEMAR HOTELS RESORTS INC,Equity,0.00,11.29,"8,991.00","101,508.39","101,508.39",Real Estate,BD8ZZ24,US10482B1017,New York Stock Exchange Inc.
LNDC,LANDEC CORP,Equity,0.00,14.04,"7,264.00","101,986.56","101,986.56",Consumer Staples,2517058,US5147661046,NASDAQ
SGYP,SYNERGY PHARMACEUTICALS INC,Equity,0.00,1.58,"64,513.00","101,930.54","101,930.54",Health Care,B60WSC5,US8716393082,NASDAQ
UPLD,UPLAND SOFTWARE INC,Equity,0.00,30.91,"3,300.00","102,003.00","102,003.00",Information Technology,BS7K7H4,US91544A1097,NASDAQ
AQST,AQUESTIVE THERAPEUTICS INC,Equity,0.00,17.90,"5,637.00","100,902.30","100,902.30",Health Care,BYVQJ96,US03843E1047,NASDAQ
LOCO,EL POLLO LOCO INC,Equity,0.00,12.09,"8,383.00","101,350.47","101,350.47",Consumer Discretionary,BP857F5,US2686031079,NASDAQ
GSHD,GOOSEHEAD INSURANCE INC CLASS A,Equity,0.00,30.92,"3,261.00","100,830.12","100,830.12",Financials,BZ2YT30,US38267D1090,NASDAQ
IIIV,I3 VERTICALS INC CLASS A,Equity,0.00,24.39,"4,130.00","100,730.70","100,730.70",Information Technology,BF2G4D1,US46571Y1073,NASDAQ
TRNC,TRONC INC,Equity,0.00,16.18,"6,167.00","99,782.06","99,782.06",Communication,BD6NYN4,US89703P1075,NASDAQ
CYH,COMMUNITY HEALTH SYSTEMS INC,Equity,0.00,2.96,"33,883.00","100,293.68","100,293.68",Health Care,2600248,US2036681086,New York Stock Exchange Inc.
ANCX,ACCESS NATIONAL CORP,Equity,0.00,26.00,"3,835.00","99,710.00","99,710.00",Financials,B01Y8T5,US0043371014,NASDAQ
HWKN,HAWKINS INC,Equity,0.00,40.11,"2,494.00","100,034.34","100,034.34",Materials,2415594,US4202611095,NASDAQ
MSL,MIDSOUTH BANCORP INC,Equity,0.00,15.24,"6,591.00","100,446.84","100,446.84",Financials,2587233,US5980391057,New York Stock Exchange Inc.
BRY,BERRY PETROLEUM CORP,Equity,0.00,17.93,"5,544.00","99,403.92","99,403.92",Energy,BF01Q65,US08579X1019,NASDAQ
ARL,AMERICAN REALTY INVESTORS INC,Equity,0.00,16.69,"5,921.00","98,821.49","98,821.49",Real Estate,2615974,US0291741090,New York Stock Exchange Inc.
CPRX,CATALYST PHARMACEUTICALS INC,Equity,0.00,3.58,"27,804.00","99,538.32","99,538.32",Health Care,B1G7Q03,US14888U1016,NASDAQ
IEA,INFRASTRUCTURE AND ENERGY ALTERNAT,Equity,0.00,10.48,"9,427.00","98,794.96","98,794.96",Industrials,BD5GSZ4,US45686J1043,NASDAQ
KURA,KURA ONCOLOGY INC,Equity,0.00,17.19,"5,759.00","98,997.21","98,997.21",Health Care,BYZD465,US50127T1097,NASDAQ
NVTR,NUVECTRA CORP,Equity,0.00,23.68,"4,171.00","98,769.28","98,769.28",Health Care,BDCPPG4,US67075N1081,NASDAQ
DBD,DIEBOLD NIXDORF INC,Equity,0.00,4.24,"23,090.00","97,901.60","97,901.60",Information Technology,2269229,US2536511031,New York Stock Exchange Inc.
EGLE,EAGLE BULK SHIPPING INC,Equity,0.00,5.72,"17,253.00","98,687.16","98,687.16",Industrials,BDHDGZ9,MHY2187A1432,NASDAQ
CCNE,CNB FINANCIAL CORP,Equity,0.00,27.96,"3,520.00","98,419.20","98,419.20",Financials,2619705,US1261281075,NASDAQ
CATC,CAMBRIDGE BANCORP,Equity,0.00,87.86,"1,114.00","97,876.04","97,876.04",Financials,2183062,US1321521098,NASDAQ
PBPB,POTBELLY CORP,Equity,0.00,12.08,"8,167.00","98,657.36","98,657.36",Consumer Discretionary,BF49P79,US73754Y1001,NASDAQ
TRC,TEJON RANCH,Equity,0.00,21.39,"4,593.00","98,244.27","98,244.27",Real Estate,2880448,US8790801091,New York Stock Exchange Inc.
GEFB,GREIF INC CLASS B,Equity,0.00,57.57,"1,697.00","97,696.29","97,696.29",Materials,2394080,US3976242061,New York Stock Exchange Inc.
GLRE,GREENLIGHT CAPITAL LTD CLASS A,Equity,0.00,12.19,"7,960.00","97,032.40","97,032.40",Financials,B1XRCZ3,KYG4095J1094,NASDAQ
AFI,ARMSTRONG FLOORING INC,Equity,0.00,17.71,"5,517.00","97,706.07","97,706.07",Industrials,BYY97H6,US04238R1068,New York Stock Exchange Inc.
CDXC,CHROMADEX CORP,Equity,0.00,3.91,"24,938.00","97,507.58","97,507.58",Health Care,BD0SJ96,US1710774076,NASDAQ
CIO,CITY OFFICE REIT INC,Equity,0.00,12.36,"7,852.00","97,050.72","97,050.72",Real Estate,BL25F37,US1785871013,New York Stock Exchange Inc.
COLL,COLLEGIUM PHARMACEUTICAL INC,Equity,0.00,15.34,"6,369.00","97,700.46","97,700.46",Health Care,BX7RSN3,US19459J1043,NASDAQ
FF,FUTUREFUEL CORP,Equity,0.00,17.91,"5,445.00","97,519.95","97,519.95",Materials,B3BBRD4,US36116M1062,New York Stock Exchange Inc.
INWK,INNERWORKINGS INC,Equity,0.00,7.81,"12,418.00","96,984.58","96,984.58",Industrials,B17W6V8,US45773Y1055,NASDAQ
MBIN,MERCHANTS BANCORP,Equity,0.00,24.49,"3,973.00","97,298.77","97,298.77",Financials,BYZ1PQ6,US58844R1086,NASDAQ
WTBA,WEST BANCORPORATION INC,Equity,0.00,22.88,"4,257.00","97,400.16","97,400.16",Financials,2408840,US95123P1066,NASDAQ
WHG,WESTWOOD HOLDINGS GROUP INC,Equity,0.00,50.97,"1,913.00","97,505.61","97,505.61",Financials,2958293,US9617651040,New York Stock Exchange Inc.
GLF,GULFMARK OFFSHORE INC,Equity,0.00,37.24,"2,580.00","96,079.20","96,079.20",Energy,BFN2R51,US4026295059,Nyse Mkt Llc
HRTG,HERITAGE INSURANCE HOLDINGS INC,Equity,0.00,14.59,"6,638.00","96,848.42","96,848.42",Financials,BMN9870,US42727J1025,New York Stock Exchange Inc.
RVSB,RIVERVIEW BANCORP INC,Equity,0.00,8.63,"11,176.00","96,448.88","96,448.88",Financials,2117920,US7693971001,NASDAQ
SMHI,SEACOR MARINE HOLDINGS INC,Equity,0.00,22.31,"4,312.00","96,200.72","96,200.72",Energy,BDR7T18,US78413P1012,New York Stock Exchange Inc.
TWI,TITAN INTERNATIONAL INC,Equity,0.00,7.37,"13,021.00","95,964.77","95,964.77",Industrials,2890265,US88830M1027,New York Stock Exchange Inc.
BCML,BAYCOM CORP,Equity,0.00,25.98,"3,664.00","95,190.72","95,190.72",Financials,BYSTY59,US07272M1071,NASDAQ
DX,DYNEX CAPITAL REIT INC,Equity,0.00,6.18,"15,463.00","95,561.34","95,561.34",Financials,2718680,US26817Q5062,New York Stock Exchange Inc.
GERN,GERON CORP,Equity,0.00,1.71,"55,940.00","95,657.40","95,657.40",Health Care,2370381,US3741631036,NASDAQ
INSP,INSPIRE MEDICAL SYSTEMS INC,Equity,0.00,40.35,"2,374.00","95,790.90","95,790.90",Health Care,BDT5KT5,US4577301090,New York Stock Exchange Inc.
CSV,CARRIAGE SERVICES INC,Equity,0.00,21.46,"4,414.00","94,724.44","94,724.44",Consumer Discretionary,2177786,US1439051079,New York Stock Exchange Inc.
AVLR,AVALARA INC,Equity,0.00,36.08,"2,633.00","94,998.64","94,998.64",Information Technology,BZ1NVP4,US05338G1067,New York Stock Exchange Inc.
CNST,CONSTELLATION PHARMACEUTICALS INC,Equity,0.00,6.79,"13,934.00","94,611.86","94,611.86",Health Care,BDD19S1,US2103731061,NASDAQ
DGII,DIGI INTERNATIONAL INC,Equity,0.00,12.93,"7,336.00","94,854.48","94,854.48",Information Technology,2269661,US2537981027,NASDAQ
XAN,EXANTAS CAPITAL CORP,Equity,0.00,10.87,"8,723.00","94,819.01","94,819.01",Financials,BF5DVX8,US30068N1054,New York Stock Exchange Inc.
GDP,GOODRICH PETE CORP,Equity,0.00,13.94,"6,795.00","94,722.30","94,722.30",Energy,BYNXZ97,US3824108431,Nyse Mkt Llc
FIXX,HOMOLOGY MEDICINES INC,Equity,0.00,21.93,"4,311.00","94,540.23","94,540.23",Health Care,BFMMJ23,US4380831077,NASDAQ
RICK,RCI HOSPITALITY HOLDINGS INC,Equity,0.00,28.48,"3,321.00","94,582.08","94,582.08",Consumer Discretionary,BQ0QT80,US74934Q1085,NASDAQ
SYNL,SYNALLOY CORP,Equity,0.00,22.60,"4,169.00","94,219.40","94,219.40",Materials,2867805,US8715651076,NASDAQ
ASRT,ASSERTIO THERAPEUTICS INC,Equity,0.00,5.55,"16,808.00","93,284.40","93,284.40",Health Care,BG85PC5,US04545L1070,NASDAQ
KRO,KRONOS WORLDWIDE INC,Equity,0.00,16.63,"5,610.00","93,294.30","93,294.30",Materials,2166397,US50105F1057,New York Stock Exchange Inc.
CIVB,CIVISTA BANCSHARES INC,Equity,0.00,24.15,"3,886.00","93,846.90","93,846.90",Financials,BWT3JH3,US1788671071,NASDAQ
NWPX,NORTHWEST PIPE,Equity,0.00,19.75,"4,725.00","93,318.75","93,318.75",Industrials,2035925,US6677461013,NASDAQ
CNXN,PC CONNECTION INC,Equity,0.00,38.05,"2,466.00","93,831.30","93,831.30",Information Technology,2157175,US69318J1007,NASDAQ
ADVM,ADVERUM BIOTECHNOLOGIES INC,Equity,0.00,5.71,"16,293.00","93,033.03","93,033.03",Health Care,BD6NXD7,US00773U1088,NASDAQ
HOFT,HOOKER FURNITURE CORP,Equity,0.00,32.44,"2,869.00","93,070.36","93,070.36",Consumer Discretionary,2748911,US4390381006,NASDAQ
KZR,KEZAR LIFE SCIENCES INC,Equity,0.00,20.55,"4,523.00","92,947.65","92,947.65",Health Care,BFMLG29,US49372L1008,NASDAQ
MTEM,MOLECULAR TEMPLATES INC,Equity,0.00,5.56,"16,620.00","92,407.20","92,407.20",Health Care,BYXC6T1,US6085501095,NASDAQ
PKOH,PARK OHIO HOLDINGS CORP,Equity,0.00,38.28,"2,412.00","92,331.36","92,331.36",Industrials,2671363,US7006661000,NASDAQ
AMAL,AMALGAMATED BANK CLASS A,Equity,0.00,19.00,"4,853.00","92,207.00","92,207.00",Financials,BF1DNC5,US0226631085,NASDAQ
AJX,GREAT AJAX CORP,Equity,0.00,13.38,"6,866.00","91,867.08","91,867.08",Financials,BVVM4K9,US38983D3008,New York Stock Exchange Inc.
MBII,MARRONE BIO INNOVATIONS INC,Equity,0.00,1.83,"50,195.00","91,856.85","91,856.85",Materials,BCFKQV1,US57165B1061,NASDAQ
PTN,PALATIN TECHNOLOGIES INC,Equity,0.00,0.98,"93,912.00","91,573.59","91,573.59",Health Care,2103781,US6960774031,Nyse Mkt Llc
RUBY,RUBIUS THERAPEUTICS INC,Equity,0.00,22.19,"4,135.00","91,755.65","91,755.65",Health Care,BDD1B07,US78116T1034,NASDAQ
ZIXI,ZIX CORP,Equity,0.00,5.44,"16,955.00","92,235.20","92,235.20",Information Technology,2032238,US98974P1003,NASDAQ
BFIN,BANKFINANCIAL CORP,Equity,0.00,15.53,"5,885.00","91,394.05","91,394.05",Financials,B038282,US06643P1049,NASDAQ
LEAF,LEAF GROUP LTD,Equity,0.00,9.50,"9,545.00","90,677.50","90,677.50",Consumer Discretionary,BDD8XX5,US52177G1022,New York Stock Exchange Inc.
MG,MISTRAS GROUP INC,Equity,0.00,21.01,"4,343.00","91,246.43","91,246.43",Industrials,B4WCCG1,US60649T1079,New York Stock Exchange Inc.
PFIS,PEOPLES FINANCIAL SERVICES CORP,Equity,0.00,42.82,"2,116.00","90,607.12","90,607.12",Financials,2956907,US7110401053,NASDAQ
SONO,SONOS INC,Equity,0.00,14.22,"6,410.00","91,150.20","91,150.20",Consumer Discretionary,BYWPZW7,US83570H1086,NASDAQ
ARD,ARDAGH GROUP SA CLASS A,Equity,0.00,16.28,"5,529.00","90,012.12","90,012.12",Materials,BYXR9D1,LU1565283667,New York Stock Exchange Inc.
PERY,PERRY ELLIS INTERNATIONAL INC,Equity,0.00,27.34,"3,297.00","90,139.98","90,139.98",Consumer Discretionary,2851701,US2888531041,NASDAQ
OPY,OPPENHEIMER HOLDINGS NON VOTING IN,Equity,0.00,31.12,"2,893.00","90,030.16","90,030.16",Financials,B42G8D2,US6837971042,New York Stock Exchange Inc.
AMOT,ALLIED MOTION TECHNOLOGIES INC,Equity,0.00,50.67,"1,777.00","90,040.59","90,040.59",Industrials,2414717,US0193301092,NASDAQ
GNMK,GENMARK DIAGNOSTICS INC,Equity,0.00,6.86,"13,191.00","90,490.26","90,490.26",Health Care,B3M23R2,US3723091043,NASDAQ
MVBF,MONONGAHELA POWER CORP,Equity,0.00,19.20,"4,691.00","90,067.20","90,067.20",Financials,B00BYZ5,US5538101024,NASDAQ
